Value Set Name,Code,CodeSystem
SARS-CoV-2 variant lineage,75981000284106,SCT
SARS-CoV-2 variant lineage,76001000284107,SCT
SARS-CoV-2 variant lineage,76021000284100,SCT
SARS-CoV-2 variant lineage,76041000284105,SCT
SARS-CoV-2 variant lineage,76061000284106,SCT
SARS-CoV-2 variant lineage,76081000284104,SCT
SARS-CoV-2 variant lineage,76101000284108,SCT
SARS-CoV-2 variant lineage,76111000284105,SCT
SARS-CoV-2 variant lineage,76121000284101,SCT
SARS-CoV-2 variant lineage,76131000284104,SCT
SARS-CoV-2 variant lineage,76151000284109,SCT
SARS-CoV-2 variant lineage,76161000284107,SCT
SARS-CoV-2 variant lineage,76171000284102,SCT
SARS-CoV-2 variant lineage,76191000284103,SCT
SARS-CoV-2 variant lineage,76211000284104,SCT
SARS-CoV-2 variant lineage,76221000284108,SCT
SARS-CoV-2 variant lineage,76231000284105,SCT
SARS-CoV-2 variant lineage,76251000284100,SCT
SARS-CoV-2 variant lineage,76271000284107,SCT
SARS-CoV-2 variant lineage,76281000284109,SCT
SARS-CoV-2 variant lineage,76291000284106,SCT
SARS-CoV-2 variant lineage,76311000284107,SCT
SARS-CoV-2 variant lineage,76331000284101,SCT
SARS-CoV-2 variant lineage,76351000284106,SCT
SARS-CoV-2 variant lineage,76371000284104,SCT
SARS-CoV-2 variant lineage,76391000284100,SCT
SARS-CoV-2 variant lineage,76411000284100,SCT
SARS-CoV-2 variant lineage,76431000284106,SCT
SARS-CoV-2 variant lineage,76451000284101,SCT
SARS-CoV-2 variant lineage,76461000284103,SCT
SARS-CoV-2 variant lineage,76471000284108,SCT
SARS-CoV-2 variant lineage,76481000284105,SCT
SARS-CoV-2 variant lineage,76491000284107,SCT
SARS-CoV-2 variant lineage,76571000284109,SCT
SARS-CoV-2 variant lineage,76591000284108,SCT
SARS-CoV-2 variant lineage,76611000284102,SCT
SARS-CoV-2 variant lineage,76631000284108,SCT
SARS-CoV-2 variant lineage,76641000284101,SCT
SARS-CoV-2 variant lineage,76651000284103,SCT
SARS-CoV-2 variant lineage,76691000284109,SCT
SARS-CoV-2 variant lineage,76701000284109,SCT
SARS-CoV-2 variant lineage,76721000284102,SCT
SARS-CoV-2 variant lineage,76741000284107,SCT
SARS-CoV-2 variant lineage,76761000284108,SCT
SARS-CoV-2 variant lineage,76771000284103,SCT
SARS-CoV-2 variant lineage,76781000284101,SCT
SARS-CoV-2 variant lineage,76791000284104,SCT
SARS-CoV-2 variant lineage,76801000284100,SCT
SARS-CoV-2 variant lineage,76811000284103,SCT
SARS-CoV-2 variant lineage,76821000284107,SCT
SARS-CoV-2 variant lineage,76831000284109,SCT
SARS-CoV-2 variant lineage,76841000284102,SCT
SARS-CoV-2 variant lineage,76851000284104,SCT
SARS-CoV-2 variant lineage,76861000284101,SCT
SARS-CoV-2 variant lineage,76881000284108,SCT
SARS-CoV-2 variant lineage,76901000284106,SCT
SARS-CoV-2 variant lineage,76921000284104,SCT
SARS-CoV-2 variant lineage,76931000284102,SCT
SARS-CoV-2 variant lineage,76941000284109,SCT
SARS-CoV-2 variant lineage,76951000284107,SCT
SARS-CoV-2 variant lineage,76961000284105,SCT
SARS-CoV-2 variant lineage,76981000284103,SCT
SARS-CoV-2 variant lineage,76991000284101,SCT
SARS-CoV-2 variant lineage,77001000284105,SCT
SARS-CoV-2 variant lineage,77011000284107,SCT
SARS-CoV-2 variant lineage,77021000284103,SCT
SARS-CoV-2 variant lineage,77041000284108,SCT
SARS-CoV-2 variant lineage,77051000284106,SCT
SARS-CoV-2 variant lineage,77071000284104,SCT
SARS-CoV-2 variant lineage,77081000284102,SCT
SARS-CoV-2 variant lineage,77091000284100,SCT
SARS-CoV-2 variant lineage,77191000284101,SCT
SARS-CoV-2 variant lineage,77211000284102,SCT
SARS-CoV-2 variant lineage,77221000284106,SCT
SARS-CoV-2 variant lineage,77261000284100,SCT
SARS-CoV-2 variant lineage,77271000284105,SCT
SARS-CoV-2 variant lineage,77281000284107,SCT
SARS-CoV-2 variant lineage,77301000284108,SCT
SARS-CoV-2 variant lineage,77321000284101,SCT
SARS-CoV-2 variant lineage,77341000284106,SCT
SARS-CoV-2 variant lineage,77361000284107,SCT
SARS-CoV-2 variant lineage,77381000284100,SCT
SARS-CoV-2 variant lineage,77451000284104,SCT
SARS-CoV-2 variant lineage,77461000284101,SCT
SARS-CoV-2 variant lineage,77471000284106,SCT
SARS-CoV-2 variant lineage,77481000284108,SCT
SARS-CoV-2 variant lineage,77501000284101,SCT
SARS-CoV-2 variant lineage,77521000284108,SCT
SARS-CoV-2 variant lineage,77531000284105,SCT
SARS-CoV-2 variant lineage,77541000284103,SCT
SARS-CoV-2 variant lineage,77551000284100,SCT
SARS-CoV-2 variant lineage,77561000284102,SCT
SARS-CoV-2 variant lineage,77571000284107,SCT
SARS-CoV-2 variant lineage,77591000284106,SCT
SARS-CoV-2 variant lineage,77611000284100,SCT
SARS-CoV-2 variant lineage,77641000284104,SCT
SARS-CoV-2 variant lineage,77661000284103,SCT
SARS-CoV-2 variant lineage,77671000284108,SCT
SARS-CoV-2 variant lineage,77681000284105,SCT
SARS-CoV-2 variant lineage,77691000284107,SCT
SARS-CoV-2 variant lineage,77711000284109,SCT
SARS-CoV-2 variant lineage,77731000284103,SCT
SARS-CoV-2 variant lineage,77741000284105,SCT
SARS-CoV-2 variant lineage,77761000284106,SCT
SARS-CoV-2 variant lineage,77781000284104,SCT
SARS-CoV-2 variant lineage,77791000284102,SCT
SARS-CoV-2 variant lineage,77801000284103,SCT
SARS-CoV-2 variant lineage,77821000284105,SCT
SARS-CoV-2 variant lineage,78201000284100,SCT
SARS-CoV-2 variant lineage,78221000284107,SCT
SARS-CoV-2 variant lineage,78241000284102,SCT
SARS-CoV-2 variant lineage,78251000284104,SCT
SARS-CoV-2 variant lineage,78261000284101,SCT
SARS-CoV-2 variant lineage,78281000284108,SCT
SARS-CoV-2 variant lineage,78291000284105,SCT
SARS-CoV-2 variant lineage,78311000284106,SCT
SARS-CoV-2 variant lineage,78331000284100,SCT
SARS-CoV-2 variant lineage,78541000284104,SCT
SARS-CoV-2 variant lineage,78551000284101,SCT
SARS-CoV-2 variant lineage,78571000284108,SCT
SARS-CoV-2 variant lineage,78581000284105,SCT
SARS-CoV-2 variant lineage,78591000284107,SCT
SARS-CoV-2 variant lineage,78601000284103,SCT
SARS-CoV-2 variant lineage,78611000284101,SCT
SARS-CoV-2 variant lineage,78621000284105,SCT
SARS-CoV-2 variant lineage,78641000284100,SCT
SARS-CoV-2 variant lineage,78651000284102,SCT
SARS-CoV-2 variant lineage,78671000284109,SCT
SARS-CoV-2 variant lineage,78681000284106,SCT
SARS-CoV-2 variant lineage,78691000284108,SCT
SARS-CoV-2 variant lineage,78701000284108,SCT
SARS-CoV-2 variant lineage,78721000284101,SCT
SARS-CoV-2 variant lineage,78731000284104,SCT
SARS-CoV-2 variant lineage,78851000284103,SCT
SARS-CoV-2 variant lineage,78871000284105,SCT
SARS-CoV-2 variant lineage,78891000284109,SCT
SARS-CoV-2 variant lineage,78911000284107,SCT
SARS-CoV-2 variant lineage,78931000284101,SCT
SARS-CoV-2 variant lineage,78941000284108,SCT
SARS-CoV-2 variant lineage,78951000284106,SCT
SARS-CoV-2 variant lineage,78961000284109,SCT
SARS-CoV-2 variant lineage,78971000284104,SCT
SARS-CoV-2 variant lineage,79151000284103,SCT
SARS-CoV-2 variant lineage,79161000284100,SCT
SARS-CoV-2 variant lineage,79191000284109,SCT
SARS-CoV-2 variant lineage,79201000284106,SCT
SARS-CoV-2 variant lineage,79211000284108,SCT
SARS-CoV-2 variant lineage,79221000284104,SCT
SARS-CoV-2 variant lineage,79241000284109,SCT
SARS-CoV-2 variant lineage,79251000284107,SCT
SARS-CoV-2 variant lineage,79261000284105,SCT
SARS-CoV-2 variant lineage,79271000284100,SCT
SARS-CoV-2 variant lineage,79281000284103,SCT
SARS-CoV-2 variant lineage,79291000284101,SCT
SARS-CoV-2 variant lineage,79301000284102,SCT
SARS-CoV-2 variant lineage,79311000284100,SCT
SARS-CoV-2 variant lineage,79321000284109,SCT
SARS-CoV-2 variant lineage,79331000284106,SCT
SARS-CoV-2 variant lineage,79411000284107,SCT
SARS-CoV-2 variant lineage,79591000284104,SCT
SARS-CoV-2 variant lineage,79611000284105,SCT
SARS-CoV-2 variant lineage,79621000284101,SCT
SARS-CoV-2 variant lineage,79641000284106,SCT
SARS-CoV-2 variant lineage,79651000284109,SCT
SARS-CoV-2 variant lineage,79691000284103,SCT
SARS-CoV-2 variant lineage,79751000284102,SCT
SARS-CoV-2 variant lineage,79761000284104,SCT
SARS-CoV-2 variant lineage,79781000284106,SCT
SARS-CoV-2 variant lineage,79801000284107,SCT
SARS-CoV-2 variant lineage,79811000284109,SCT
SARS-CoV-2 variant lineage,79831000284103,SCT
SARS-CoV-2 variant lineage,79841000284105,SCT
SARS-CoV-2 variant lineage,79861000284106,SCT
SARS-CoV-2 variant lineage,79881000284104,SCT
SARS-CoV-2 variant lineage,79901000284101,SCT
SARS-CoV-2 variant lineage,79921000284108,SCT
SARS-CoV-2 variant lineage,79941000284103,SCT
SARS-CoV-2 variant lineage,79961000284102,SCT
SARS-CoV-2 variant lineage,79981000284109,SCT
SARS-CoV-2 variant lineage,79991000284106,SCT
SARS-CoV-2 variant lineage,80011000284103,SCT
SARS-CoV-2 variant lineage,80021000284107,SCT
SARS-CoV-2 variant lineage,80061000284101,SCT
SARS-CoV-2 variant lineage,80071000284106,SCT
SARS-CoV-2 variant lineage,80081000284108,SCT
SARS-CoV-2 variant lineage,80091000284105,SCT
SARS-CoV-2 variant lineage,80111000284102,SCT
SARS-CoV-2 variant lineage,80121000284106,SCT
SARS-CoV-2 variant lineage,80131000284108,SCT
SARS-CoV-2 variant lineage,80141000284101,SCT
SARS-CoV-2 variant lineage,80161000284100,SCT
SARS-CoV-2 variant lineage,80181000284107,SCT
SARS-CoV-2 variant lineage,80191000284109,SCT
SARS-CoV-2 variant lineage,80201000284106,SCT
SARS-CoV-2 variant lineage,80221000284104,SCT
SARS-CoV-2 variant lineage,80241000284109,SCT
SARS-CoV-2 variant lineage,80261000284105,SCT
SARS-CoV-2 variant lineage,80281000284103,SCT
SARS-CoV-2 variant lineage,80321000284109,SCT
SARS-CoV-2 variant lineage,80341000284104,SCT
SARS-CoV-2 variant lineage,80361000284103,SCT
SARS-CoV-2 variant lineage,80371000284108,SCT
SARS-CoV-2 variant lineage,80391000284107,SCT
SARS-CoV-2 variant lineage,80401000284105,SCT
SARS-CoV-2 variant lineage,80411000284107,SCT
SARS-CoV-2 variant lineage,80431000284101,SCT
SARS-CoV-2 variant lineage,80461000284109,SCT
SARS-CoV-2 variant lineage,80471000284104,SCT
SARS-CoV-2 variant lineage,80481000284102,SCT
SARS-CoV-2 variant lineage,80501000284109,SCT
SARS-CoV-2 variant lineage,80511000284106,SCT
SARS-CoV-2 variant lineage,80531000284100,SCT
SARS-CoV-2 variant lineage,80541000284107,SCT
SARS-CoV-2 variant lineage,80591000284104,SCT
SARS-CoV-2 variant lineage,80601000284108,SCT
SARS-CoV-2 variant lineage,80621000284101,SCT
SARS-CoV-2 variant lineage,80641000284106,SCT
SARS-CoV-2 variant lineage,80651000284109,SCT
SARS-CoV-2 variant lineage,80661000284107,SCT
SARS-CoV-2 variant lineage,80671000284102,SCT
SARS-CoV-2 variant lineage,80691000284103,SCT
SARS-CoV-2 variant lineage,80711000284101,SCT
SARS-CoV-2 variant lineage,80721000284105,SCT
SARS-CoV-2 variant lineage,80731000284107,SCT
SARS-CoV-2 variant lineage,80741000284100,SCT
SARS-CoV-2 variant lineage,80751000284102,SCT
SARS-CoV-2 variant lineage,80761000284104,SCT
SARS-CoV-2 variant lineage,80781000284106,SCT
SARS-CoV-2 variant lineage,80791000284108,SCT
SARS-CoV-2 variant lineage,80811000284109,SCT
SARS-CoV-2 variant lineage,80831000284103,SCT
SARS-CoV-2 variant lineage,80851000284108,SCT
SARS-CoV-2 variant lineage,80871000284101,SCT
SARS-CoV-2 variant lineage,80881000284104,SCT
SARS-CoV-2 variant lineage,80901000284101,SCT
SARS-CoV-2 variant lineage,80951000284100,SCT
SARS-CoV-2 variant lineage,80971000284107,SCT
SARS-CoV-2 variant lineage,80991000284106,SCT
SARS-CoV-2 variant lineage,81011000284107,SCT
SARS-CoV-2 variant lineage,81031000284101,SCT
SARS-CoV-2 variant lineage,81051000284106,SCT
SARS-CoV-2 variant lineage,81071000284104,SCT
SARS-CoV-2 variant lineage,81111000284108,SCT
SARS-CoV-2 variant lineage,81121000284104,SCT
SARS-CoV-2 variant lineage,81141000284109,SCT
SARS-CoV-2 variant lineage,81151000284107,SCT
SARS-CoV-2 variant lineage,81171000284100,SCT
SARS-CoV-2 variant lineage,81181000284103,SCT
SARS-CoV-2 variant lineage,81191000284101,SCT
SARS-CoV-2 variant lineage,81201000284104,SCT
SARS-CoV-2 variant lineage,81211000284102,SCT
SARS-CoV-2 variant lineage,81221000284106,SCT
SARS-CoV-2 variant lineage,81241000284101,SCT
SARS-CoV-2 variant lineage,81251000284103,SCT
SARS-CoV-2 variant lineage,81271000284105,SCT
SARS-CoV-2 variant lineage,81311000284105,SCT
SARS-CoV-2 variant lineage,81321000284101,SCT
SARS-CoV-2 variant lineage,81331000284104,SCT
SARS-CoV-2 variant lineage,81341000284106,SCT
SARS-CoV-2 variant lineage,81351000284109,SCT
SARS-CoV-2 variant lineage,81361000284107,SCT
SARS-CoV-2 variant lineage,81371000284102,SCT
SARS-CoV-2 variant lineage,81391000284103,SCT
SARS-CoV-2 variant lineage,81441000284102,SCT
SARS-CoV-2 variant lineage,81491000284105,SCT
SARS-CoV-2 variant lineage,81501000284101,SCT
SARS-CoV-2 variant lineage,81511000284104,SCT
SARS-CoV-2 variant lineage,81531000284105,SCT
SARS-CoV-2 variant lineage,81551000284100,SCT
SARS-CoV-2 variant lineage,81561000284102,SCT
SARS-CoV-2 variant lineage,81571000284107,SCT
SARS-CoV-2 variant lineage,81581000284109,SCT
SARS-CoV-2 variant lineage,81591000284106,SCT
SARS-CoV-2 variant lineage,81611000284100,SCT
SARS-CoV-2 variant lineage,81621000284109,SCT
SARS-CoV-2 variant lineage,81631000284106,SCT
SARS-CoV-2 variant lineage,81651000284101,SCT
SARS-CoV-2 variant lineage,81671000284108,SCT
SARS-CoV-2 variant lineage,81691000284107,SCT
SARS-CoV-2 variant lineage,81701000284107,SCT
SARS-CoV-2 variant lineage,81721000284100,SCT
SARS-CoV-2 variant lineage,81731000284103,SCT
SARS-CoV-2 variant lineage,81741000284105,SCT
SARS-CoV-2 variant lineage,81751000284108,SCT
SARS-CoV-2 variant lineage,81761000284106,SCT
SARS-CoV-2 variant lineage,81771000284101,SCT
SARS-CoV-2 variant lineage,81781000284104,SCT
SARS-CoV-2 variant lineage,81801000284103,SCT
SARS-CoV-2 variant lineage,81811000284101,SCT
SARS-CoV-2 variant lineage,81821000284105,SCT
SARS-CoV-2 variant lineage,81851000284102,SCT
SARS-CoV-2 variant lineage,81891000284108,SCT
SARS-CoV-2 variant lineage,81911000284106,SCT
SARS-CoV-2 variant lineage,81921000284102,SCT
SARS-CoV-2 variant lineage,81941000284107,SCT
SARS-CoV-2 variant lineage,81961000284108,SCT
SARS-CoV-2 variant lineage,81981000284101,SCT
SARS-CoV-2 variant lineage,82041000284103,SCT
SARS-CoV-2 variant lineage,82061000284102,SCT
SARS-CoV-2 variant lineage,82081000284109,SCT
SARS-CoV-2 variant lineage,82101000284100,SCT
SARS-CoV-2 variant lineage,82111000284103,SCT
SARS-CoV-2 variant lineage,82131000284109,SCT
SARS-CoV-2 variant lineage,82151000284104,SCT
SARS-CoV-2 variant lineage,82181000284108,SCT
SARS-CoV-2 variant lineage,82201000284107,SCT
SARS-CoV-2 variant lineage,82211000284109,SCT
SARS-CoV-2 variant lineage,82221000284100,SCT
SARS-CoV-2 variant lineage,82231000284103,SCT
SARS-CoV-2 variant lineage,82251000284108,SCT
SARS-CoV-2 variant lineage,82351000284102,SCT
SARS-CoV-2 variant lineage,82361000284104,SCT
SARS-CoV-2 variant lineage,82381000284106,SCT
SARS-CoV-2 variant lineage,82411000284108,SCT
SARS-CoV-2 variant lineage,82431000284102,SCT
SARS-CoV-2 variant lineage,82441000284109,SCT
SARS-CoV-2 variant lineage,82451000284107,SCT
SARS-CoV-2 variant lineage,82831000284104,SCT
SARS-CoV-2 variant lineage,82851000284109,SCT
SARS-CoV-2 variant lineage,83051000284107,SCT
SARS-CoV-2 variant lineage,83061000284105,SCT
SARS-CoV-2 variant lineage,83071000284100,SCT
SARS-CoV-2 variant lineage,83081000284103,SCT
SARS-CoV-2 variant lineage,83151000284108,SCT
SARS-CoV-2 variant lineage,83161000284106,SCT
SARS-CoV-2 variant lineage,83171000284101,SCT
SARS-CoV-2 variant lineage,83181000284104,SCT
SARS-CoV-2 variant lineage,83221000284107,SCT
SARS-CoV-2 variant lineage,83241000284102,SCT
SARS-CoV-2 variant lineage,83251000284104,SCT
SARS-CoV-2 variant lineage,83271000284106,SCT
SARS-CoV-2 variant lineage,83281000284108,SCT
SARS-CoV-2 variant lineage,83291000284105,SCT
SARS-CoV-2 variant lineage,83301000284109,SCT
SARS-CoV-2 variant lineage,83321000284102,SCT
SARS-CoV-2 variant lineage,83341000284107,SCT
SARS-CoV-2 variant lineage,83351000284105,SCT
SARS-CoV-2 variant lineage,83361000284108,SCT
SARS-CoV-2 variant lineage,83381000284101,SCT
SARS-CoV-2 variant lineage,83391000284104,SCT
SARS-CoV-2 variant lineage,83401000284101,SCT
SARS-CoV-2 variant lineage,83411000284104,SCT
SARS-CoV-2 variant lineage,83421000284108,SCT
SARS-CoV-2 variant lineage,83441000284103,SCT
SARS-CoV-2 variant lineage,83491000284106,SCT
SARS-CoV-2 variant lineage,83511000284100,SCT
SARS-CoV-2 variant lineage,83521000284109,SCT
SARS-CoV-2 variant lineage,83541000284104,SCT
SARS-CoV-2 variant lineage,83551000284101,SCT
SARS-CoV-2 variant lineage,83561000284103,SCT
SARS-CoV-2 variant lineage,83581000284105,SCT
SARS-CoV-2 variant lineage,83591000284107,SCT
SARS-CoV-2 variant lineage,83601000284103,SCT
SARS-CoV-2 variant lineage,83621000284105,SCT
SARS-CoV-2 variant lineage,83631000284107,SCT
SARS-CoV-2 variant lineage,83841000284101,SCT
SARS-CoV-2 variant lineage,83851000284103,SCT
SARS-CoV-2 variant lineage,84081000284100,SCT
SARS-CoV-2 variant lineage,84101000284109,SCT
SARS-CoV-2 variant lineage,84111000284106,SCT
SARS-CoV-2 variant lineage,84121000284102,SCT
SARS-CoV-2 variant lineage,84141000284107,SCT
SARS-CoV-2 variant lineage,84161000284108,SCT
SARS-CoV-2 variant lineage,84181000284101,SCT
SARS-CoV-2 variant lineage,84191000284104,SCT
SARS-CoV-2 variant lineage,84221000284109,SCT
SARS-CoV-2 variant lineage,84241000284104,SCT
SARS-CoV-2 variant lineage,84251000284101,SCT
SARS-CoV-2 variant lineage,84271000284108,SCT
SARS-CoV-2 variant lineage,84291000284107,SCT
SARS-CoV-2 variant lineage,84311000284108,SCT
SARS-CoV-2 variant lineage,84331000284102,SCT
SARS-CoV-2 variant lineage,84351000284107,SCT
SARS-CoV-2 variant lineage,84391000284101,SCT
SARS-CoV-2 variant lineage,84411000284101,SCT
SARS-CoV-2 variant lineage,84421000284105,SCT
SARS-CoV-2 variant lineage,84431000284107,SCT
SARS-CoV-2 variant lineage,84451000284102,SCT
SARS-CoV-2 variant lineage,84591000284109,SCT
SARS-CoV-2 variant lineage,84611000284103,SCT
SARS-CoV-2 variant lineage,84621000284107,SCT
SARS-CoV-2 variant lineage,84631000284109,SCT
SARS-CoV-2 variant lineage,84641000284102,SCT
SARS-CoV-2 variant lineage,84661000284101,SCT
SARS-CoV-2 variant lineage,84671000284106,SCT
SARS-CoV-2 variant lineage,84681000284108,SCT
SARS-CoV-2 variant lineage,84701000284105,SCT
SARS-CoV-2 variant lineage,84721000284103,SCT
SARS-CoV-2 variant lineage,84731000284101,SCT
SARS-CoV-2 variant lineage,84741000284108,SCT
Respiratory pathogen PCR,455371000124106,SCT
SARS-CoV-2 variant lineage,84751000284106,SCT
SARS-CoV-2 variant lineage,84851000284100,SCT
SARS-CoV-2 variant lineage,84961000284106,SCT
SARS-CoV-2 variant lineage,84991000284102,SCT
SARS-CoV-2 variant lineage,85011000284109,SCT
SARS-CoV-2 variant lineage,85021000284100,SCT
SARS-CoV-2 variant lineage,85031000284103,SCT
SARS-CoV-2 variant lineage,85051000284108,SCT
SARS-CoV-2 variant lineage,85071000284101,SCT
SARS-CoV-2 variant lineage,85081000284104,SCT
SARS-CoV-2 variant lineage,85091000284102,SCT
SARS-CoV-2 variant lineage,85101000284108,SCT
SARS-CoV-2 variant lineage,85121000284101,SCT
SARS-CoV-2 variant lineage,85141000284106,SCT
SARS-CoV-2 variant lineage,85151000284109,SCT
SARS-CoV-2 variant lineage,85161000284107,SCT
SARS-CoV-2 variant lineage,85181000284100,SCT
SARS-CoV-2 variant lineage,85191000284103,SCT
SARS-CoV-2 variant lineage,85211000284104,SCT
SARS-CoV-2 variant lineage,85231000284105,SCT
SARS-CoV-2 variant lineage,85281000284109,SCT
SARS-CoV-2 variant lineage,85291000284106,SCT
SARS-CoV-2 variant lineage,85311000284107,SCT
SARS-CoV-2 variant lineage,85331000284101,SCT
SARS-CoV-2 variant lineage,85351000284106,SCT
SARS-CoV-2 variant lineage,85361000284109,SCT
SARS-CoV-2 variant lineage,85381000284102,SCT
RSV lineage,85421000284109,SCT
RSV lineage,85431000284106,SCT
RSV lineage,85451000284101,SCT
RSV lineage,85471000284108,SCT
RSV lineage,85501000284103,SCT
RSV lineage,85521000284105,SCT
Flu A H7,66661000284106,SCT
Flu A H7,419984006,SCT
Flu A H7,78161000284106,SCT
Flu A H7,260415000,SCT
RSV lineage,85871000284106,SCT
RSV lineage,86491000284102,SCT
SARS-CoV-2 variant lineage,85561000284104,SCT
SARS-CoV-2 variant lineage,85571000284109,SCT
SARS-CoV-2 variant lineage,85581000284106,SCT
SARS-CoV-2 variant lineage,85591000284108,SCT
SARS-CoV-2 variant lineage,85601000284104,SCT
SARS-CoV-2 variant lineage,85611000284102,SCT
SARS-CoV-2 variant lineage,85621000284106,SCT
SARS-CoV-2 variant lineage,85631000284108,SCT
SARS-CoV-2 variant lineage,85651000284103,SCT
SARS-CoV-2 variant lineage,85671000284105,SCT
SARS-CoV-2 variant lineage,85681000284107,SCT
SARS-CoV-2 variant lineage,85691000284109,SCT
SARS-CoV-2 variant lineage,85751000284105,SCT
SARS-CoV-2 variant lineage,85761000284108,SCT
SARS-CoV-2 variant lineage,85841000284102,SCT
SARS-CoV-2 variant lineage,85851000284104,SCT
SARS-CoV-2 variant lineage,85891000284105,SCT
SARS-CoV-2 variant lineage,85901000284106,SCT
SARS-CoV-2 variant lineage,85911000284108,SCT
SARS-CoV-2 variant lineage,85921000284104,SCT
SARS-CoV-2 variant lineage,86161000284102,SCT
SARS-CoV-2 variant lineage,86181000284109,SCT
SARS-CoV-2 variant lineage,86191000284106,SCT
SARS-CoV-2 variant lineage,86211000284105,SCT
SARS-CoV-2 variant lineage,86231000284104,SCT
SARS-CoV-2 variant lineage,86251000284109,SCT
SARS-CoV-2 variant lineage,86261000284107,SCT
SARS-CoV-2 variant lineage,86271000284102,SCT
SARS-CoV-2 variant lineage,86281000284100,SCT
SARS-CoV-2 variant lineage,86291000284103,SCT
SARS-CoV-2 variant lineage,86301000284104,SCT
SARS-CoV-2 variant lineage,86321000284106,SCT
SARS-CoV-2 variant lineage,86331000284108,SCT
SARS-CoV-2 variant lineage,86351000284103,SCT
SARS-CoV-2 variant lineage,86371000284105,SCT
SARS-CoV-2 variant lineage,86381000284107,SCT
SARS-CoV-2 variant lineage,86391000284109,SCT
SARS-CoV-2 variant lineage,86401000284107,SCT
SARS-CoV-2 variant lineage,86421000284100,SCT
SARS-CoV-2 variant lineage,86461000284106,SCT
SARS-CoV-2 variant lineage,86481000284104,SCT
